Date,Open,High,Low,Close,Adj Close,Volume
2018-05-09,67.699997,67.699997,67.699997,67.699997,62.240398,0
2018-05-10,68.290001,68.290001,68.290001,68.290001,62.782818,0
2018-05-11,68.430000,68.430000,68.430000,68.430000,62.911533,0
2018-05-14,68.449997,68.449997,68.449997,68.449997,62.929928,0
2018-05-15,68.040001,68.040001,68.040001,68.040001,62.552982,0
2018-05-16,68.370003,68.370003,68.370003,68.370003,62.856358,0
2018-05-17,68.379997,68.379997,68.379997,68.379997,62.865547,0
2018-05-18,68.239998,68.239998,68.239998,68.239998,62.736855,0
2018-05-21,68.739998,68.739998,68.739998,68.739998,63.196537,0
2018-05-22,68.480003,68.480003,68.480003,68.480003,62.957500,0
2018-05-23,68.690002,68.690002,68.690002,68.690002,63.150558,0
2018-05-24,68.580002,68.580002,68.580002,68.580002,63.049442,0
2018-05-25,68.440002,68.440002,68.440002,68.440002,62.920753,0
2018-05-29,67.750000,67.750000,67.750000,67.750000,62.286362,0
2018-05-30,68.639999,68.639999,68.639999,68.639999,63.104591,0
2018-05-31,68.169998,68.169998,68.169998,68.169998,62.672497,0
2018-06-01,68.879997,68.879997,68.879997,68.879997,63.325256,0
2018-06-04,69.199997,69.199997,69.199997,69.199997,63.619431,0
2018-06-05,69.300003,69.300003,69.300003,69.300003,63.711376,0
2018-06-06,69.889999,69.889999,69.889999,69.889999,64.253792,0
2018-06-07,69.820000,69.820000,69.820000,69.820000,64.189445,0
2018-06-08,70.050003,70.050003,70.050003,70.050003,64.400894,0
2018-06-11,70.129997,70.129997,70.129997,70.129997,64.474419,0
2018-06-12,70.290001,70.290001,70.290001,70.290001,64.621536,0
2018-06-13,70.010002,70.010002,70.010002,70.010002,64.364128,0
2018-06-14,70.220001,70.220001,70.220001,70.220001,64.557182,0
2018-06-15,70.169998,70.169998,70.169998,70.169998,64.511215,0
2018-06-18,70.099998,70.099998,70.099998,70.099998,64.446854,0
2018-06-19,69.839996,69.839996,69.839996,69.839996,64.207817,0
2018-06-20,70.019997,70.019997,70.019997,70.019997,64.373322,0
2018-06-21,69.239998,69.239998,69.239998,69.239998,63.924610,0
2018-06-22,69.349998,69.349998,69.349998,69.349998,64.026176,0
2018-06-25,68.360001,68.360001,68.360001,68.360001,63.112183,0
2018-06-26,68.540001,68.540001,68.540001,68.540001,63.278355,0
2018-06-27,67.870003,67.870003,67.870003,67.870003,62.659801,0
2018-06-28,68.290001,68.290001,68.290001,68.290001,63.047539,0
2018-06-29,68.339996,68.339996,68.339996,68.339996,63.093708,0
2018-07-02,68.570000,68.570000,68.570000,68.570000,63.306053,0
2018-07-03,68.309998,68.309998,68.309998,68.309998,63.066006,0
2018-07-05,68.919998,68.919998,68.919998,68.919998,63.629181,0
2018-07-06,69.519997,69.519997,69.519997,69.519997,64.183128,0
2018-07-09,70.129997,70.129997,70.129997,70.129997,64.746277,0
2018-07-10,70.300003,70.300003,70.300003,70.300003,64.903236,0
2018-07-11,69.809998,69.809998,69.809998,69.809998,64.450851,0
2018-07-12,70.389999,70.389999,70.389999,70.389999,64.986343,0
2018-07-13,70.440002,70.440002,70.440002,70.440002,65.032516,0
2018-07-16,70.320000,70.320000,70.320000,70.320000,64.921707,0
2018-07-17,70.620003,70.620003,70.620003,70.620003,65.198677,0
2018-07-18,70.790001,70.790001,70.790001,70.790001,65.355644,0
2018-07-19,70.599998,70.599998,70.599998,70.599998,65.180206,0
2018-07-20,70.500000,70.500000,70.500000,70.500000,65.087898,0
2018-07-23,70.610001,70.610001,70.610001,70.610001,65.189430,0
2018-07-24,70.760002,70.760002,70.760002,70.760002,65.327934,0
2018-07-25,71.360001,71.360001,71.360001,71.360001,65.881882,0
2018-07-26,71.239998,71.239998,71.239998,71.239998,65.771072,0
2018-07-27,70.660004,70.660004,70.660004,70.660004,65.235603,0
2018-07-30,70.220001,70.220001,70.220001,70.220001,64.829384,0
2018-07-31,70.629997,70.629997,70.629997,70.629997,65.207909,0
2018-08-01,70.550003,70.550003,70.550003,70.550003,65.134041,0
2018-08-02,70.970001,70.970001,70.970001,70.970001,65.521820,0
2018-08-03,71.220001,71.220001,71.220001,71.220001,65.752609,0
2018-08-06,71.510002,71.510002,71.510002,71.510002,66.020348,0
2018-08-07,71.730003,71.730003,71.730003,71.730003,66.223488,0
2018-08-08,71.690002,71.690002,71.690002,71.690002,66.186523,0
2018-08-09,71.639999,71.639999,71.639999,71.639999,66.140366,0
2018-08-10,71.199997,71.199997,71.199997,71.199997,65.734154,0
2018-08-13,70.889999,70.889999,70.889999,70.889999,65.447945,0
2018-08-14,71.379997,71.379997,71.379997,71.379997,65.900330,0
2018-08-15,70.800003,70.800003,70.800003,70.800003,65.364868,0
2018-08-16,71.379997,71.379997,71.379997,71.379997,65.900330,0
2018-08-17,71.629997,71.629997,71.629997,71.629997,66.131119,0
2018-08-20,71.820000,71.820000,71.820000,71.820000,66.306549,0
2018-08-21,72.050003,72.050003,72.050003,72.050003,66.518913,0
2018-08-22,72.059998,72.059998,72.059998,72.059998,66.528130,0
2018-08-23,71.919998,71.919998,71.919998,71.919998,66.398865,0
2018-08-24,72.370003,72.370003,72.370003,72.370003,66.814339,0
2018-08-27,72.889999,72.889999,72.889999,72.889999,67.294411,0
2018-08-28,72.910004,72.910004,72.910004,72.910004,67.312881,0
2018-08-29,73.309998,73.309998,73.309998,73.309998,67.682182,0
2018-08-30,73.010002,73.010002,73.010002,73.010002,67.405197,0
2018-08-31,73.070000,73.070000,73.070000,73.070000,67.460609,0
2018-09-04,72.949997,72.949997,72.949997,72.949997,67.349815,0
2018-09-05,72.709999,72.709999,72.709999,72.709999,67.128220,0
2018-09-06,72.440002,72.440002,72.440002,72.440002,66.878952,0
2018-09-07,72.290001,72.290001,72.290001,72.290001,66.740486,0
2018-09-10,72.459999,72.459999,72.459999,72.459999,66.897415,0
2018-09-11,72.699997,72.699997,72.699997,72.699997,67.118973,0
2018-09-12,72.720001,72.720001,72.720001,72.720001,67.137466,0
2018-09-13,73.070000,73.070000,73.070000,73.070000,67.460609,0
2018-09-14,73.150002,73.150002,73.150002,73.150002,67.534462,0
2018-09-17,72.669998,72.669998,72.669998,72.669998,67.091286,0
2018-09-18,73.059998,73.059998,73.059998,73.059998,67.451355,0
2018-09-19,73.070000,73.070000,73.070000,73.070000,67.460609,0
2018-09-20,73.650002,73.650002,73.650002,73.650002,67.996063,0
2018-09-21,73.589996,73.589996,73.589996,73.589996,67.940666,0
2018-09-24,73.320000,73.320000,73.320000,73.320000,67.691399,0
2018-09-25,73.269997,73.269997,73.269997,73.269997,67.645256,0
2018-09-26,72.970001,72.970001,72.970001,72.970001,67.368294,0
2018-09-27,72.809998,72.809998,72.809998,72.809998,67.542686,0
2018-09-28,72.839996,72.839996,72.839996,72.839996,67.570503,0
2018-10-01,72.949997,72.949997,72.949997,72.949997,67.672554,0
2018-10-02,72.830002,72.830002,72.830002,72.830002,67.561241,0
2018-10-03,72.949997,72.949997,72.949997,72.949997,67.672554,0
2018-10-04,72.300003,72.300003,72.300003,72.300003,67.069580,0
2018-10-05,71.870003,71.870003,71.870003,71.870003,66.670677,0
2018-10-08,71.790001,71.790001,71.790001,71.790001,66.596466,0
2018-10-09,71.660004,71.660004,71.660004,71.660004,66.475861,0
2018-10-10,69.339996,69.339996,69.339996,69.339996,64.323708,0
2018-10-11,67.949997,67.949997,67.949997,67.949997,63.034252,0
2018-10-12,68.830002,68.830002,68.830002,68.830002,63.850597,0
2018-10-15,68.519997,68.519997,68.519997,68.519997,63.563011,0
2018-10-16,70.050003,70.050003,70.050003,70.050003,64.982353,0
2018-10-17,69.989998,69.989998,69.989998,69.989998,64.926689,0
2018-10-18,68.959999,68.959999,68.959999,68.959999,63.971210,0
2018-10-19,68.820000,68.820000,68.820000,68.820000,63.841312,0
2018-10-22,68.540001,68.540001,68.540001,68.540001,63.581570,0
2018-10-23,68.139999,68.139999,68.139999,68.139999,63.210510,0
2018-10-24,65.989998,65.989998,65.989998,65.989998,61.216049,0
2018-10-25,67.220001,67.220001,67.220001,67.220001,62.357063,0
2018-10-26,66.110001,66.110001,66.110001,66.110001,61.327374,0
2018-10-29,65.680000,65.680000,65.680000,65.680000,60.928478,0
2018-10-30,66.739998,66.739998,66.739998,66.739998,61.911797,0
2018-10-31,67.449997,67.449997,67.449997,67.449997,62.570412,0
2018-11-01,68.290001,68.290001,68.290001,68.290001,63.349655,0
2018-11-02,67.930000,67.930000,67.930000,67.930000,63.015713,0
2018-11-05,68.239998,68.239998,68.239998,68.239998,63.303272,0
2018-11-06,68.660004,68.660004,68.660004,68.660004,63.692913,0
2018-11-07,70.059998,70.059998,70.059998,70.059998,64.991623,0
2018-11-08,69.889999,69.889999,69.889999,69.889999,64.833916,0
2018-11-09,69.199997,69.199997,69.199997,69.199997,64.193817,0
2018-11-12,67.849998,67.849998,67.849998,67.849998,62.941502,0
2018-11-13,67.760002,67.760002,67.760002,67.760002,62.857998,0
2018-11-14,67.260002,67.260002,67.260002,67.260002,62.394161,0
2018-11-15,68.019997,68.019997,68.019997,68.019997,63.099186,0
2018-11-16,68.169998,68.169998,68.169998,68.169998,63.238338,0
2018-11-19,66.989998,66.989998,66.989998,66.989998,62.143707,0
2018-11-20,65.809998,65.809998,65.809998,65.809998,61.049068,0
2018-11-21,66.120003,66.120003,66.120003,66.120003,61.336639,0
2018-11-23,65.760002,65.760002,65.760002,65.760002,61.002682,0
2018-11-26,66.779999,66.779999,66.779999,66.779999,61.948902,0
2018-11-27,66.870003,66.870003,66.870003,66.870003,62.032387,0
2018-11-28,68.419998,68.419998,68.419998,68.419998,63.470253,0
2018-11-29,68.290001,68.290001,68.290001,68.290001,63.349655,0
2018-11-30,68.849998,68.849998,68.849998,68.849998,63.869141,0
2018-12-03,69.599998,69.599998,69.599998,69.599998,64.564888,0
