Date,Open,High,Low,Close,Adj Close,Volume
2019-08-01,267.730011,267.730011,267.730011,267.730011,231.949783,0
2019-08-02,265.799988,265.799988,265.799988,265.799988,230.277710,0
2019-08-05,257.899994,257.899994,257.899994,257.899994,223.433517,0
2019-08-06,261.279999,261.279999,261.279999,261.279999,226.361786,0
2019-08-07,261.489990,261.489990,261.489990,261.489990,226.543701,0
2019-08-08,266.459991,266.459991,266.459991,266.459991,230.849548,0
2019-08-09,264.739990,264.739990,264.739990,264.739990,229.359406,0
2019-08-12,261.619995,261.619995,261.619995,261.619995,226.656387,0
2019-08-13,265.489990,265.489990,265.489990,265.489990,230.009155,0
2019-08-14,257.790009,257.790009,257.790009,257.790009,223.338226,0
2019-08-15,258.470001,258.470001,258.470001,258.470001,223.927338,0
2019-08-16,262.239990,262.239990,262.239990,262.239990,227.193497,0
2019-08-19,265.429993,265.429993,265.429993,265.429993,229.957184,0
2019-08-20,263.350006,263.350006,263.350006,263.350006,228.155136,0
2019-08-21,265.529999,265.529999,265.529999,265.529999,230.043854,0
2019-08-22,265.399994,265.399994,265.399994,265.399994,229.931183,0
2019-08-23,258.519989,258.519989,258.519989,258.519989,223.970657,0
2019-08-26,261.390015,261.390015,261.390015,261.390015,226.457108,0
2019-08-27,260.549988,260.549988,260.549988,260.549988,225.729355,0
2019-08-28,262.269989,262.269989,262.269989,262.269989,227.219467,0
2019-08-29,265.640015,265.640015,265.640015,265.640015,230.139160,0
2019-08-30,265.850006,265.850006,265.850006,265.850006,230.321091,0
2019-09-03,264.029999,264.029999,264.029999,264.029999,228.744308,0
2019-09-04,266.910004,266.910004,266.910004,266.910004,231.239395,0
2019-09-05,270.450012,270.450012,270.450012,270.450012,234.306290,0
2019-09-06,270.709991,270.709991,270.709991,270.709991,234.531540,0
2019-09-09,270.700012,270.700012,270.700012,270.700012,234.522903,0
2019-09-10,270.799988,270.799988,270.799988,270.799988,234.609512,0
2019-09-11,272.769989,272.769989,272.769989,272.769989,236.316238,0
2019-09-12,273.600006,273.600006,273.600006,273.600006,237.035309,0
2019-09-13,273.470001,273.470001,273.470001,273.470001,236.922699,0
2019-09-16,272.619995,272.619995,272.619995,272.619995,236.186310,0
2019-09-17,273.329987,273.329987,273.329987,273.329987,236.801407,0
2019-09-18,273.420013,273.420013,273.420013,273.420013,236.879379,0
2019-09-19,273.440002,273.440002,273.440002,273.440002,236.896683,0
2019-09-20,272.119995,272.119995,272.119995,272.119995,235.753113,0
2019-09-23,270.630005,270.630005,270.630005,270.630005,235.727829,0
2019-09-24,268.380005,268.380005,268.380005,268.380005,233.768036,0
2019-09-25,270.029999,270.029999,270.029999,270.029999,235.205246,0
2019-09-26,269.390015,269.390015,269.390015,269.390015,234.647781,0
2019-09-27,268.000000,268.000000,268.000000,268.000000,233.437012,0
2019-09-30,269.359985,269.359985,269.359985,269.359985,234.621674,0
2019-10-01,266.070007,266.070007,266.070007,266.070007,231.755951,0
2019-10-02,261.299988,261.299988,261.299988,261.299988,227.601120,0
2019-10-03,263.450012,263.450012,263.450012,263.450012,229.473877,0
2019-10-04,267.200012,267.200012,267.200012,267.200012,232.740250,0
2019-10-07,266.000000,266.000000,266.000000,266.000000,231.694946,0
2019-10-08,261.869995,261.869995,261.869995,261.869995,228.097565,0
2019-10-09,264.339996,264.339996,264.339996,264.339996,230.249069,0
2019-10-10,266.040009,266.040009,266.040009,266.040009,231.729828,0
2019-10-11,268.970001,268.970001,268.970001,268.970001,234.281937,0
2019-10-14,268.600006,268.600006,268.600006,268.600006,233.959641,0
2019-10-15,271.279999,271.279999,271.279999,271.279999,236.294037,0
2019-10-16,270.750000,270.750000,270.750000,270.750000,235.832382,0
2019-10-17,271.519989,271.519989,271.519989,271.519989,236.503036,0
2019-10-18,270.459991,270.459991,270.459991,270.459991,235.579773,0
2019-10-21,272.329987,272.329987,272.329987,272.329987,237.208588,0
2019-10-22,271.359985,271.359985,271.359985,271.359985,236.363678,0
2019-10-23,272.149994,272.149994,272.149994,272.149994,237.051819,0
2019-10-24,272.670013,272.670013,272.670013,272.670013,237.504776,0
2019-10-25,273.779999,273.779999,273.779999,273.779999,238.471573,0
2019-10-28,275.309998,275.309998,275.309998,275.309998,239.804291,0
2019-10-29,275.220001,275.220001,275.220001,275.220001,239.725876,0
2019-10-30,276.000000,276.000000,276.000000,276.000000,240.405334,0
2019-10-31,275.190002,275.190002,275.190002,275.190002,239.699722,0
2019-11-01,277.869995,277.869995,277.869995,277.869995,242.034149,0
2019-11-04,278.899994,278.899994,278.899994,278.899994,242.931335,0
2019-11-05,278.570007,278.570007,278.570007,278.570007,242.643845,0
2019-11-06,278.790009,278.790009,278.790009,278.790009,242.835449,0
2019-11-07,279.679993,279.679993,279.679993,279.679993,243.610672,0
2019-11-08,280.440002,280.440002,280.440002,280.440002,244.272659,0
2019-11-11,279.890015,279.890015,279.890015,279.890015,243.793625,0
2019-11-12,280.350006,280.350006,280.350006,280.350006,244.194351,0
2019-11-13,280.559998,280.559998,280.559998,280.559998,244.377197,0
2019-11-14,280.859985,280.859985,280.859985,280.859985,244.638550,0
2019-11-15,283.070007,283.070007,283.070007,283.070007,246.563538,0
2019-11-18,283.220001,283.220001,283.220001,283.220001,246.694214,0
2019-11-19,283.070007,283.070007,283.070007,283.070007,246.563538,0
2019-11-20,282.059998,282.059998,282.059998,282.059998,245.683746,0
2019-11-21,281.630005,281.630005,281.630005,281.630005,245.309219,0
2019-11-22,282.250000,282.250000,282.250000,282.250000,245.849243,0
2019-11-25,284.399994,284.399994,284.399994,284.399994,247.722000,0
2019-11-26,285.029999,285.029999,285.029999,285.029999,248.270737,0
2019-11-27,286.260010,286.260010,286.260010,286.260010,249.342117,0
2019-11-29,285.170013,285.170013,285.170013,285.170013,248.392715,0
2019-12-02,282.720001,282.720001,282.720001,282.720001,246.258682,0
2019-12-03,280.850006,280.850006,280.850006,280.850006,244.629868,0
2019-12-04,282.660004,282.660004,282.660004,282.660004,246.206406,0
2019-12-05,283.160004,283.160004,283.160004,283.160004,246.641891,0
2019-12-06,285.760010,285.760010,285.760010,285.760010,248.906570,0
2019-12-09,284.880005,284.880005,284.880005,284.880005,248.140076,0
2019-12-10,284.579987,284.579987,284.579987,284.579987,247.878784,0
2019-12-11,285.410004,285.410004,285.410004,285.410004,248.601746,0
2019-12-12,287.890015,287.890015,287.890015,287.890015,250.761887,0
2019-12-13,287.959991,287.959991,287.959991,287.959991,250.822830,0
2019-12-16,290.029999,290.029999,290.029999,290.029999,252.625854,0
2019-12-17,290.130005,290.130005,290.130005,290.130005,252.713028,0
2019-12-18,290.029999,290.029999,290.029999,290.029999,252.625854,0
2019-12-19,291.339996,291.339996,291.339996,291.339996,253.766953,0
2019-12-20,292.799988,292.799988,292.799988,292.799988,255.038651,0
2019-12-23,289.519989,289.519989,289.519989,289.519989,255.255539,0
