Date,Open,High,Low,Close,Adj Close,Volume
2018-05-09,249.440002,249.440002,249.440002,249.440002,228.797501,0
2018-05-10,251.830002,251.830002,251.830002,251.830002,230.989670,0
2018-05-11,252.350006,252.350006,252.350006,252.350006,231.466629,0
2018-05-14,252.580002,252.580002,252.580002,252.580002,231.677612,0
2018-05-15,250.869995,250.869995,250.869995,250.869995,230.109100,0
2018-05-16,251.949997,251.949997,251.949997,251.949997,231.099701,0
2018-05-17,251.809998,251.809998,251.809998,251.809998,230.971329,0
2018-05-18,251.169998,251.169998,251.169998,251.169998,230.384293,0
2018-05-21,253.029999,253.029999,253.029999,253.029999,232.090378,0
2018-05-22,252.240005,252.240005,252.240005,252.240005,231.365723,0
2018-05-23,253.070007,253.070007,253.070007,253.070007,232.127045,0
2018-05-24,252.559998,252.559998,252.559998,252.559998,231.659256,0
2018-05-25,252.000000,252.000000,252.000000,252.000000,231.145630,0
2018-05-29,249.100006,249.100006,249.100006,249.100006,228.485626,0
2018-05-30,252.300003,252.300003,252.300003,252.300003,231.420807,0
2018-05-31,250.619995,250.619995,250.619995,250.619995,229.879837,0
2018-06-01,253.360001,253.360001,253.360001,253.360001,232.393051,0
2018-06-04,254.500000,254.500000,254.500000,254.500000,233.438705,0
2018-06-05,254.699997,254.699997,254.699997,254.699997,233.622162,0
2018-06-06,256.890015,256.890015,256.890015,256.890015,235.630905,0
2018-06-07,256.750000,256.750000,256.750000,256.750000,235.502487,0
2018-06-08,257.559998,257.559998,257.559998,257.559998,236.245468,0
2018-06-11,257.839996,257.839996,257.839996,257.839996,236.502289,0
2018-06-12,258.290009,258.290009,258.290009,258.290009,236.915070,0
2018-06-13,257.260010,257.260010,257.260010,257.260010,235.970337,0
2018-06-14,257.980011,257.980011,257.980011,257.980011,236.630722,0
2018-06-15,257.739990,257.739990,257.739990,257.739990,236.410568,0
2018-06-18,257.200012,257.200012,257.200012,257.200012,235.915298,0
2018-06-19,256.170013,256.170013,256.170013,256.170013,234.970535,0
2018-06-20,256.609985,256.609985,256.609985,256.609985,235.374069,0
2018-06-21,255.009995,255.009995,255.009995,255.009995,233.906494,0
2018-06-22,255.490005,255.490005,255.490005,255.490005,234.346771,0
2018-06-25,251.990005,251.990005,251.990005,251.990005,231.136444,0
2018-06-26,252.539993,252.539993,252.539993,252.539993,231.640915,0
2018-06-27,249.199997,249.199997,249.199997,249.199997,229.637573,0
2018-06-28,250.770004,250.770004,250.770004,250.770004,231.084335,0
2018-06-29,250.979996,250.979996,250.979996,250.979996,231.277878,0
2018-07-02,251.759995,251.759995,251.759995,251.759995,231.996628,0
2018-07-03,250.509995,250.509995,250.509995,250.509995,230.844727,0
2018-07-05,252.729996,252.729996,252.729996,252.729996,232.890488,0
2018-07-06,254.889999,254.889999,254.889999,254.889999,234.880905,0
2018-07-09,257.220001,257.220001,257.220001,257.220001,237.028000,0
2018-07-10,258.109985,258.109985,258.109985,258.109985,237.848129,0
2018-07-11,256.279999,256.279999,256.279999,256.279999,236.161774,0
2018-07-12,258.549988,258.549988,258.549988,258.549988,238.253601,0
2018-07-13,258.829987,258.829987,258.829987,258.829987,238.511597,0
2018-07-16,258.570007,258.570007,258.570007,258.570007,238.272018,0
2018-07-17,259.609985,259.609985,259.609985,259.609985,239.230377,0
2018-07-18,260.170013,260.170013,260.170013,260.170013,239.746414,0
2018-07-19,259.170013,259.170013,259.170013,259.170013,238.824951,0
2018-07-20,258.929993,258.929993,258.929993,258.929993,238.603775,0
2018-07-23,259.410004,259.410004,259.410004,259.410004,239.046097,0
2018-07-24,260.660004,260.660004,260.660004,260.660004,240.197952,0
2018-07-25,263.029999,263.029999,263.029999,263.029999,242.381866,0
2018-07-26,262.239990,262.239990,262.239990,262.239990,241.653961,0
2018-07-27,260.519989,260.519989,260.519989,260.519989,240.068939,0
2018-07-30,259.040009,259.040009,259.040009,259.040009,238.705154,0
2018-07-31,260.309998,260.309998,260.309998,260.309998,239.875397,0
2018-08-01,260.040009,260.040009,260.040009,260.040009,239.626648,0
2018-08-02,261.350006,261.350006,261.350006,261.350006,240.833786,0
2018-08-03,262.600006,262.600006,262.600006,262.600006,241.985703,0
2018-08-06,263.549988,263.549988,263.549988,263.549988,242.861115,0
2018-08-07,264.299988,264.299988,264.299988,264.299988,243.552200,0
2018-08-08,264.230011,264.230011,264.230011,264.230011,243.487701,0
2018-08-09,263.920013,263.920013,263.920013,263.920013,243.202042,0
2018-08-10,262.119995,262.119995,262.119995,262.119995,241.543304,0
2018-08-13,261.079987,261.079987,261.079987,261.079987,240.584976,0
2018-08-14,262.769989,262.769989,262.769989,262.769989,242.142288,0
2018-08-15,260.820007,260.820007,260.820007,260.820007,240.345398,0
2018-08-16,262.959991,262.959991,262.959991,262.959991,242.317368,0
2018-08-17,263.850006,263.850006,263.850006,263.850006,243.137573,0
2018-08-20,264.500000,264.500000,264.500000,264.500000,243.736496,0
2018-08-21,265.059998,265.059998,265.059998,265.059998,244.252533,0
2018-08-22,264.959991,264.959991,264.959991,264.959991,244.160400,0
2018-08-23,264.529999,264.529999,264.529999,264.529999,243.764175,0
2018-08-24,266.170013,266.170013,266.170013,266.170013,245.275467,0
2018-08-27,268.239990,268.239990,268.239990,268.239990,247.182922,0
2018-08-28,268.320007,268.320007,268.320007,268.320007,247.256668,0
2018-08-29,269.869995,269.869995,269.869995,269.869995,248.684937,0
2018-08-30,268.720001,268.720001,268.720001,268.720001,247.625229,0
2018-08-31,268.779999,268.779999,268.779999,268.779999,247.680542,0
2018-09-04,268.359985,268.359985,268.359985,268.359985,247.293503,0
2018-09-05,267.609985,267.609985,267.609985,267.609985,246.602402,0
2018-09-06,266.709991,266.709991,266.709991,266.709991,245.773010,0
2018-09-07,266.140015,266.140015,266.140015,266.140015,245.247772,0
2018-09-10,266.640015,266.640015,266.640015,266.640015,245.708557,0
2018-09-11,267.660004,267.660004,267.660004,267.660004,246.648438,0
2018-09-12,267.760010,267.760010,267.760010,267.760010,246.740646,0
2018-09-13,269.239990,269.239990,269.239990,269.239990,248.104401,0
2018-09-14,269.359985,269.359985,269.359985,269.359985,248.215027,0
2018-09-17,267.859985,267.859985,267.859985,267.859985,246.832733,0
2018-09-18,269.309998,269.309998,269.309998,269.309998,248.168900,0
2018-09-19,269.649994,269.649994,269.649994,269.649994,248.482254,0
2018-09-20,271.769989,271.769989,271.769989,271.769989,250.435806,0
2018-09-21,271.679993,271.679993,271.679993,271.679993,250.352814,0
2018-09-24,270.720001,270.720001,270.720001,270.720001,249.468246,0
2018-09-25,269.170013,269.170013,269.170013,269.170013,249.158142,0
2018-09-26,268.290009,268.290009,268.290009,268.290009,248.343567,0
