Date,Open,High,Low,Close,Adj Close,Volume
2018-05-09,18.299999,18.299999,18.299999,18.299999,15.889820,0
2018-05-10,18.440001,18.440001,18.440001,18.440001,16.011381,0
2018-05-11,18.490000,18.490000,18.490000,18.490000,16.054800,0
2018-05-14,18.520000,18.520000,18.520000,18.520000,16.080845,0
2018-05-15,18.350000,18.350000,18.350000,18.350000,15.933237,0
2018-05-16,18.400000,18.400000,18.400000,18.400000,15.976651,0
2018-05-17,18.379999,18.379999,18.379999,18.379999,15.959285,0
2018-05-18,18.309999,18.309999,18.309999,18.309999,15.898505,0
2018-05-21,18.400000,18.400000,18.400000,18.400000,15.976651,0
2018-05-22,18.400000,18.400000,18.400000,18.400000,15.976651,0
2018-05-23,18.270000,18.270000,18.270000,18.270000,15.863772,0
2018-05-24,18.190001,18.190001,18.190001,18.190001,15.794309,0
2018-05-25,18.120001,18.120001,18.120001,18.120001,15.733528,0
2018-05-29,17.809999,17.809999,17.809999,17.809999,15.464355,0
2018-05-30,17.959999,17.959999,17.959999,17.959999,15.594600,0
2018-05-31,17.910000,17.910000,17.910000,17.910000,15.551183,0
2018-06-01,18.059999,18.059999,18.059999,18.059999,15.681428,0
2018-06-04,18.180000,18.180000,18.180000,18.180000,15.785625,0
2018-06-05,18.129999,18.129999,18.129999,18.129999,15.742212,0
2018-06-06,18.270000,18.270000,18.270000,18.270000,15.863772,0
2018-06-07,18.219999,18.219999,18.219999,18.219999,15.820358,0
2018-06-08,18.190001,18.190001,18.190001,18.190001,15.794309,0
2018-06-11,18.260000,18.260000,18.260000,18.260000,15.855087,0
2018-06-12,18.209999,18.209999,18.209999,18.209999,15.811673,0
2018-06-13,18.190001,18.190001,18.190001,18.190001,15.794309,0
2018-06-14,18.120001,18.120001,18.120001,18.120001,15.733528,0
2018-06-15,18.000000,18.000000,18.000000,18.000000,15.629333,0
2018-06-18,17.879999,17.879999,17.879999,17.879999,15.525133,0
2018-06-19,17.680000,17.680000,17.680000,17.680000,15.351481,0
2018-06-20,17.709999,17.709999,17.709999,17.709999,15.377523,0
2018-06-21,17.379999,17.379999,17.379999,17.379999,15.252902,0
2018-06-22,17.570000,17.570000,17.570000,17.570000,15.419649,0
2018-06-25,17.309999,17.309999,17.309999,17.309999,15.191469,0
2018-06-26,17.320000,17.320000,17.320000,17.320000,15.200249,0
2018-06-27,17.150000,17.150000,17.150000,17.150000,15.051051,0
2018-06-28,17.180000,17.180000,17.180000,17.180000,15.077385,0
2018-06-29,17.350000,17.350000,17.350000,17.350000,15.226575,0
2018-07-02,17.190001,17.190001,17.190001,17.190001,15.086156,0
2018-07-03,17.209999,17.209999,17.209999,17.209999,15.103709,0
2018-07-05,17.309999,17.309999,17.309999,17.309999,15.191469,0
