Date,Open,High,Low,Close,Adj Close,Volume
2018-05-09,10.340000,10.340000,10.340000,10.340000,9.109368,0
2018-05-10,10.360000,10.360000,10.360000,10.360000,9.126991,0
2018-05-11,10.370000,10.370000,10.370000,10.370000,9.135798,0
2018-05-14,10.360000,10.360000,10.360000,10.360000,9.126991,0
2018-05-15,10.320000,10.320000,10.320000,10.320000,9.091752,0
2018-05-16,10.300000,10.300000,10.300000,10.300000,9.074129,0
2018-05-17,10.290000,10.290000,10.290000,10.290000,9.065321,0
2018-05-18,10.320000,10.320000,10.320000,10.320000,9.091752,0
2018-05-21,10.320000,10.320000,10.320000,10.320000,9.091752,0
2018-05-22,10.320000,10.320000,10.320000,10.320000,9.091752,0
2018-05-23,10.340000,10.340000,10.340000,10.340000,9.109368,0
2018-05-24,10.360000,10.360000,10.360000,10.360000,9.126991,0
2018-05-25,10.390000,10.390000,10.390000,10.390000,9.153420,0
2018-05-29,10.460000,10.460000,10.460000,10.460000,9.215089,0
2018-05-30,10.430000,10.430000,10.430000,10.430000,9.188663,0
2018-05-31,10.420000,10.420000,10.420000,10.420000,9.201019,0
2018-06-01,10.400000,10.400000,10.400000,10.400000,9.183364,0
2018-06-04,10.370000,10.370000,10.370000,10.370000,9.156868,0
2018-06-05,10.390000,10.390000,10.390000,10.390000,9.174532,0
2018-06-06,10.360000,10.360000,10.360000,10.360000,9.148041,0
2018-06-07,10.380000,10.380000,10.380000,10.380000,9.165699,0
2018-06-08,10.370000,10.370000,10.370000,10.370000,9.156868,0
2018-06-11,10.360000,10.360000,10.360000,10.360000,9.148041,0
2018-06-12,10.360000,10.360000,10.360000,10.360000,9.148041,0
2018-06-13,10.350000,10.350000,10.350000,10.350000,9.139209,0
2018-06-14,10.370000,10.370000,10.370000,10.370000,9.156868,0
2018-06-15,10.370000,10.370000,10.370000,10.370000,9.156868,0
2018-06-18,10.370000,10.370000,10.370000,10.370000,9.156868,0
2018-06-19,10.390000,10.390000,10.390000,10.390000,9.174532,0
2018-06-20,10.360000,10.360000,10.360000,10.360000,9.148041,0
2018-06-21,10.370000,10.370000,10.370000,10.370000,9.156868,0
2018-06-22,10.370000,10.370000,10.370000,10.370000,9.156868,0
2018-06-25,10.380000,10.380000,10.380000,10.380000,9.165699,0
2018-06-26,10.380000,10.380000,10.380000,10.380000,9.165699,0
2018-06-27,10.410000,10.410000,10.410000,10.410000,9.192190,0
2018-06-28,10.400000,10.400000,10.400000,10.400000,9.183364,0
2018-06-29,10.400000,10.400000,10.400000,10.400000,9.203714,0
2018-07-02,10.390000,10.390000,10.390000,10.390000,9.194865,0
2018-07-03,10.400000,10.400000,10.400000,10.400000,9.203714,0
2018-07-05,10.410000,10.410000,10.410000,10.410000,9.212561,0
2018-07-06,10.420000,10.420000,10.420000,10.420000,9.221413,0
2018-07-09,10.410000,10.410000,10.410000,10.410000,9.212561,0
2018-07-10,10.410000,10.410000,10.410000,10.410000,9.212561,0
2018-07-11,10.420000,10.420000,10.420000,10.420000,9.221413,0
2018-07-12,10.420000,10.420000,10.420000,10.420000,9.221413,0
2018-07-13,10.430000,10.430000,10.430000,10.430000,9.230262,0
2018-07-16,10.420000,10.420000,10.420000,10.420000,9.221413,0
2018-07-17,10.410000,10.410000,10.410000,10.410000,9.212561,0
2018-07-18,10.410000,10.410000,10.410000,10.410000,9.212561,0
2018-07-19,10.430000,10.430000,10.430000,10.430000,9.230262,0
2018-07-20,10.400000,10.400000,10.400000,10.400000,9.203714,0
2018-07-23,10.360000,10.360000,10.360000,10.360000,9.168314,0
2018-07-24,10.370000,10.370000,10.370000,10.370000,9.177164,0
2018-07-25,10.370000,10.370000,10.370000,10.370000,9.177164,0
2018-07-26,10.360000,10.360000,10.360000,10.360000,9.168314,0
2018-07-27,10.370000,10.370000,10.370000,10.370000,9.177164,0
2018-07-30,10.370000,10.370000,10.370000,10.370000,9.177164,0
2018-07-31,10.380000,10.380000,10.380000,10.380000,9.207324,0
2018-08-01,10.360000,10.360000,10.360000,10.360000,9.189584,0
2018-08-02,10.360000,10.360000,10.360000,10.360000,9.189584,0
2018-08-03,10.380000,10.380000,10.380000,10.380000,9.207324,0
2018-08-06,10.390000,10.390000,10.390000,10.390000,9.216194,0
2018-08-07,10.370000,10.370000,10.370000,10.370000,9.198451,0
2018-08-08,10.370000,10.370000,10.370000,10.370000,9.198451,0
2018-08-09,10.390000,10.390000,10.390000,10.390000,9.216194,0
2018-08-10,10.420000,10.420000,10.420000,10.420000,9.242802,0
2018-08-13,10.410000,10.410000,10.410000,10.410000,9.233932,0
2018-08-14,10.400000,10.400000,10.400000,10.400000,9.225061,0
2018-08-15,10.420000,10.420000,10.420000,10.420000,9.242802,0
2018-08-16,10.420000,10.420000,10.420000,10.420000,9.242802,0
2018-08-17,10.420000,10.420000,10.420000,10.420000,9.242802,0
2018-08-20,10.440000,10.440000,10.440000,10.440000,9.260550,0
2018-08-21,10.430000,10.430000,10.430000,10.430000,9.251675,0
2018-08-22,10.440000,10.440000,10.440000,10.440000,9.260550,0
2018-08-23,10.440000,10.440000,10.440000,10.440000,9.260550,0
2018-08-24,10.440000,10.440000,10.440000,10.440000,9.260550,0
2018-08-27,10.430000,10.430000,10.430000,10.430000,9.251675,0
2018-08-28,10.410000,10.410000,10.410000,10.410000,9.233932,0
